date,suffer,treatdiff,country,auth,pure,math,cared,unfair,betray,trad,disgust,cruel,rights,loyal,chaos,god,free,restrict,decide,account,merits,punish,reward,viol,killed,harmed,age,gender,edu,polviews,polviews_full,not_loyal,respect_authority,indecent,compassio,gov_fair,proud_country,authority_children,disgust_noharm,good_bad,hurt_animal,justice,loyal_family,men_women,unnatural,kill_human,inherit,team_player,soldier_disobey,chastity,wave,cov_affect,cov_others_worry,cov_worry,cov_quarantine,cov_contag,version,id
2020-03-12,3,3,1,3,1,0,2,3,2,1,1,4,4,2,4,1,3,3,1,3,2,4,2,4,4,4,32,Male,mid,moderate,Moderate,2,3,1,5,5,5,3,2,7,4,5,4,3,2,3,3,3,3,2,t2,3,3,3,1,1,1,23
2020-03-12,3,3,1,1,2,0,2,4,3,0,2,4,5,4,2,1,3,5,2,3,1,2,2,3,4,3,28,Male,mid,conservative,Conservative,4,2,2,7,7,7,7,2,7,7,7,7,7,5,1,1,2,4,5,t2,3,4,2,1,1,1,155
2020-03-12,5,5,0,0,0,0,5,5,1,0,0,5,5,1,1,0,5,5,5,4,3,1,4,5,5,5,37,Female,mid,liberal,Extremely liberal,2,1,1,7,7,2,2,1,7,7,7,2,1,1,7,5,1,1,1,t2,4,1,5,1,1,1,250
2020-03-12,5,5,2,1,3,0,5,5,5,5,3,5,5,5,5,2,0,3,2,5,4,4,1,4,5,5,27,Male,high,moderate,Moderate,5,2,5,3,7,2,7,1,7,1,7,1,7,4,1,1,1,7,1,t2,2,4,2,2,2,1,43
2020-03-12,3,3,0,1,3,0,3,3,2,1,4,5,4,2,5,1,3,4,3,4,2,4,3,4,5,4,31,Female,high,liberal,Liberal,3,2,4,5,7,1,3,4,5,5,5,2,2,4,5,3,2,2,2,t2,2,4,2,1,1,1,245
2020-03-12,0,1,3,3,3,0,2,4,5,3,3,4,3,5,5,0,1,1,1,4,3,4,4,2,2,2,38,Male,mid,conservative,Conservative,5,4,4,2,5,4,4,5,7,2,4,4,5,5,1,2,3,3,5,t2,5,1,5,1,1,1,258
2020-03-12,4,3,2,3,4,0,4,3,3,1,5,5,5,2,4,1,1,3,1,4,1,4,2,5,5,5,45,Male,high,conservative,Conservative,3,4,4,5,3,4,5,7,7,7,5,3,7,7,1,2,2,7,1,t2,4,1,4,1,1,1,225
2020-03-12,1,5,1,5,5,0,5,3,2,0,2,4,5,3,4,5,2,5,1,5,0,0,3,5,5,5,41,Male,mid,liberal,Liberal,4,5,4,7,7,7,7,1,4,7,7,5,4,3,3,7,1,7,2,t2,2,4,1,1,1,1,31
2020-03-12,2,5,0,5,5,0,5,2,3,0,4,5,5,4,4,5,3,5,4,5,3,5,0,5,5,4,37,Female,mid,liberal,Slightly liberal,4,5,5,5,7,5,7,1,7,7,7,4,4,2,2,7,1,7,2,t2,2,4,1,1,1,1,272
2020-03-12,3,3,1,1,1,0,5,4,3,1,0,5,5,1,4,1,1,2,2,3,2,4,0,3,4,3,73,Female,high,conservative,Conservative,3,3,2,7,7,4,4,2,7,7,5,1,1,2,3,4,3,2,2,t2,2,3,4,1,1,1,94
2020-03-12,3,3,2,3,3,0,3,3,3,4,1,4,4,2,4,5,4,3,1,1,0,3,3,4,5,4,40,Male,high,conservative,Extremely conservative,3,3,2,4,5,7,5,5,7,5,5,5,5,4,1,1,3,5,7,t2,3,4,2,1,1,1,210
2020-03-12,3,5,4,3,2,0,3,5,3,2,1,3,5,4,4,0,5,5,2,4,1,4,3,5,5,4,55,Male,mid,moderate,Moderate,5,4,2,4,7,7,5,2,7,7,5,2,5,4,1,1,1,4,1,t2,2,4,2,1,1,1,205
2020-03-12,4,3,1,3,2,0,3,3,1,1,1,4,3,1,3,3,3,2,3,4,3,3,4,5,5,5,59,Female,mid,moderate,Moderate,3,4,3,5,5,4,5,3,7,7,5,5,1,2,2,2,2,5,4,t2,5,2,4,1,1,1,229
2020-03-12,3,2,1,2,2,0,2,2,2,1,2,2,4,2,4,3,0,3,0,2,0,2,3,4,5,4,76,Male,mid,conservative,Conservative,2,3,4,4,5,7,4,4,7,5,5,4,2,4,5,2,5,5,4,t2,3,4,2,1,1,1,141
2020-03-12,3,4,3,3,5,0,4,4,2,3,4,5,4,2,4,4,0,4,0,3,3,2,4,5,5,5,44,Female,mid,conservative,Conservative,2,4,5,7,5,5,5,5,7,5,5,2,3,5,7,1,4,3,7,t2,2,3,2,1,1,1,277
2020-03-12,4,4,2,2,3,0,5,1,3,2,0,5,4,3,3,5,5,5,2,3,3,3,1,4,5,5,39,Female,mid,conservative,Slightly conservative,2,4,4,7,7,7,7,5,7,7,5,3,5,7,7,2,2,5,5,t2,1,5,1,1,1,1,299
2020-03-12,3,3,0,1,3,0,0,3,1,0,1,2,3,1,3,1,0,1,1,3,3,1,3,4,5,4,45,Female,high,conservative,Slightly conservative,3,4,3,4,3,5,5,4,5,7,7,2,3,5,2,1,2,5,3,t2,2,4,2,1,1,1,280
2020-03-13,3,5,4,5,5,0,4,4,4,2,4,5,4,4,3,2,3,4,2,4,2,5,3,3,5,4,45,Female,mid,conservative,Conservative,4,4,4,5,7,7,7,5,7,5,7,5,4,7,1,2,4,5,4,t2,2,4,2,1,1,1,45
2020-03-13,5,2,0,1,1,0,4,2,3,2,1,3,0,3,3,0,4,4,3,3,3,3,4,4,4,1,29,Male,high,liberal,Slightly liberal,4,4,2,7,5,3,2,2,7,7,4,5,2,5,7,5,4,5,2,t2,2,3,2,1,1,1,122
2020-03-13,4,4,3,4,5,0,3,4,4,4,2,4,4,3,5,5,4,4,4,3,2,4,4,5,5,5,55,Male,mid,conservative,Conservative,4,4,4,7,5,5,7,7,7,7,7,7,7,7,3,1,4,5,7,t2,2,3,2,1,1,1,219
2020-03-13,3,2,1,1,1,0,2,3,2,1,3,5,3,4,1,2,1,2,3,2,1,1,2,4,5,3,39,Female,mid,liberal,Extremely liberal,4,3,4,3,7,3,2,4,7,1,4,2,4,5,4,3,3,4,2,t2,5,1,5,1,1,1,1
2020-03-13,4,4,5,5,3,0,4,4,4,4,3,5,4,4,4,3,4,4,5,4,4,4,4,5,4,4,33,Male,high,conservative,Slightly conservative,4,4,5,7,7,5,5,5,7,7,7,7,4,2,5,4,7,5,5,t2,4,5,4,1,1,1,147
2020-03-13,4,2,4,5,2,0,3,4,2,2,1,3,5,1,4,1,4,5,1,5,2,5,4,5,5,5,45,Male,mid,conservative,Conservative,3,5,4,5,7,7,7,4,7,7,5,7,2,3,7,2,3,5,4,t2,4,2,5,1,1,1,143
2020-03-13,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,54,Female,high,liberal,Slightly liberal,5,5,5,5,7,5,7,5,5,5,7,5,5,7,5,7,5,5,4,t2,5,5,5,3,3,1,300
2020-03-13,4,5,0,0,4,0,5,5,1,0,0,5,2,1,5,0,5,5,5,4,2,0,3,5,5,3,32,Male,mid,conservative,Slightly conservative,2,1,1,7,7,2,1,1,7,7,2,1,3,2,2,7,1,1,5,t2,1,5,1,1,1,1,116
2020-03-13,4,5,2,2,1,0,5,5,3,1,1,5,5,2,5,0,4,4,5,4,3,3,3,5,5,5,41,Male,high,liberal,Extremely liberal,3,2,3,7,7,2,3,2,7,5,7,3,1,2,7,7,3,1,2,t2,2,2,3,1,1,1,262
2020-03-13,3,4,1,2,1,0,4,4,4,2,1,5,4,3,5,1,3,3,3,3,2,3,4,5,5,5,36,Male,high,liberal,Liberal,4,3,4,5,5,4,4,2,7,7,4,5,1,3,3,3,5,4,3,t2,2,3,3,1,1,1,139
2020-03-13,5,5,0,0,1,0,0,5,0,0,1,5,5,0,4,0,5,5,5,5,0,5,3,5,5,5,33,Female,mid,liberal,Extremely liberal,1,1,2,3,7,1,1,3,7,1,7,1,1,3,1,1,1,1,4,t2,2,5,2,1,1,1,151
2020-03-13,4,4,0,3,2,0,1,2,2,2,1,5,4,1,3,1,2,3,2,2,0,2,2,5,5,5,38,Female,high,liberal,Slightly liberal,2,4,3,4,7,3,4,4,7,7,5,2,2,3,5,2,3,3,3,t2,2,5,1,1,1,1,321
2020-03-13,2,5,1,1,1,0,3,5,1,1,1,3,5,1,2,0,3,4,4,3,1,3,1,4,4,4,52,Male,high,liberal,Liberal,2,2,2,4,7,3,4,2,7,4,7,2,1,2,3,3,3,4,1,t2,2,4,2,1,1,1,331
2020-03-13,4,4,1,1,3,0,4,4,2,3,1,4,5,2,3,0,3,3,3,3,2,3,1,2,2,2,37,Male,high,liberal,Slightly liberal,2,2,4,7,7,3,4,5,5,7,4,5,5,5,2,3,5,5,4,t2,4,2,3,1,1,1,24
2020-03-13,3,5,4,2,4,0,5,5,4,4,4,5,5,2,4,5,4,5,3,4,4,4,4,4,4,5,55,Male,mid,conservative,Conservative,4,3,2,7,7,5,5,5,7,7,7,7,7,5,2,7,2,1,5,t2,1,5,1,1,1,1,315
2020-03-13,3,5,1,0,0,0,3,5,2,0,0,3,4,2,3,0,1,1,1,3,1,5,5,4,5,5,36,Male,high,conservative,Slightly conservative,2,1,1,2,7,5,5,1,7,5,7,2,4,2,1,2,3,4,3,t2,2,5,2,1,1,1,196
2020-03-13,4,2,1,2,1,0,3,3,1,2,1,4,4,2,4,0,2,2,3,3,1,3,3,5,5,5,36,Female,mid,conservative,Slightly conservative,2,4,4,5,7,5,5,2,7,5,5,4,3,3,5,3,3,5,2,t2,2,3,2,1,1,1,202
2020-03-13,2,3,0,2,3,0,0,5,4,4,2,4,4,2,3,0,3,3,2,1,1,1,1,4,2,2,33,Male,high,conservative,Slightly conservative,4,4,5,2,4,5,7,4,7,7,3,2,5,1,2,1,4,5,5,t2,4,1,4,1,1,1,207
2020-03-13,4,3,0,1,3,0,0,3,2,1,3,4,3,2,2,0,1,1,1,3,1,1,2,5,5,5,33,Female,mid,liberal,Extremely liberal,4,2,4,4,7,1,3,4,7,4,3,3,3,4,5,1,2,5,3,t2,2,5,2,1,1,1,62
2020-03-13,5,5,3,3,3,0,5,4,3,3,3,5,5,4,5,2,4,5,4,5,4,5,4,5,5,5,47,Male,high,liberal,Slightly liberal,4,4,4,7,7,3,4,4,7,7,7,3,7,4,5,5,3,4,4,t2,4,2,4,1,1,1,140
2020-03-13,3,2,1,3,2,0,3,4,2,1,2,5,5,0,3,0,1,5,2,4,2,4,4,5,5,5,57,Female,mid,liberal,Slightly liberal,1,3,4,7,7,2,5,4,7,7,7,2,2,4,3,5,2,3,4,t2,3,4,2,1,1,1,306
2020-03-13,4,5,2,2,3,0,5,4,3,2,2,5,5,3,3,0,4,4,3,4,1,4,3,3,3,5,47,Male,mid,liberal,Liberal,3,3,4,7,7,3,5,5,5,7,7,4,5,4,2,5,2,5,5,t2,3,1,3,1,1,1,6
2020-03-13,4,3,0,3,4,1,3,3,1,1,3,4,4,1,4,3,1,3,2,3,2,3,3,5,5,4,39,Male,high,conservative,Conservative,2,2,4,5,7,7,4,7,5,5,5,4,5,5,4,4,5,5,4,t2,2,3,2,1,1,1,309
2020-03-13,3,2,4,4,4,0,4,3,2,5,3,3,2,2,1,5,1,2,1,3,0,3,1,3,4,3,58,Female,mid,conservative,Slightly conservative,3,4,2,7,4,5,7,5,5,7,5,4,5,7,4,5,3,4,5,t2,3,2,3,1,1,1,35
2020-03-13,4,1,1,3,3,0,3,2,1,1,4,4,4,1,3,1,2,1,2,4,1,2,3,4,3,4,42,Female,mid,conservative,Conservative,2,4,4,4,5,7,7,5,5,7,5,4,2,4,2,1,4,5,5,t2,2,5,3,1,1,1,190
2020-03-13,3,5,1,2,2,0,4,5,2,1,2,2,5,2,1,0,3,3,2,5,4,3,3,4,4,4,49,Male,high,conservative,Extremely conservative,3,2,3,4,7,4,4,4,7,3,7,3,5,4,1,1,1,4,5,t2,2,5,2,1,1,1,175
2020-03-13,4,4,4,3,3,0,4,4,4,3,4,4,5,4,5,3,3,4,3,4,2,4,4,5,5,4,54,Female,high,conservative,Slightly conservative,4,4,3,5,5,5,5,4,7,5,5,7,4,4,3,2,4,7,3,t2,2,4,2,1,1,1,237
2020-03-13,3,4,2,0,3,0,4,3,2,0,1,4,4,1,3,0,0,4,1,2,1,3,3,4,4,4,65,Male,mid,liberal,Liberal,2,1,2,7,7,4,2,5,5,7,7,4,1,2,5,1,2,2,5,t2,2,2,3,1,1,1,27
2020-03-13,4,4,0,2,0,0,4,3,1,2,2,3,4,1,4,1,1,2,0,2,0,1,2,4,5,4,32,Female,high,moderate,Moderate,1,2,3,5,4,2,4,4,7,5,4,2,2,4,7,1,1,1,1,t2,5,3,3,1,1,1,314
2020-03-13,0,0,2,1,3,0,0,3,4,4,2,0,5,3,0,1,4,4,1,1,3,4,3,4,5,4,36,Male,high,conservative,Extremely conservative,4,2,3,4,3,3,4,5,5,4,5,3,7,4,1,1,3,2,7,t2,2,5,1,1,1,1,87
2020-03-13,3,1,0,2,2,0,3,1,0,0,2,4,1,0,4,0,1,1,0,0,0,3,0,1,5,5,31,Female,high,conservative,Slightly conservative,1,3,4,7,7,3,7,7,7,7,7,5,1,5,4,2,1,2,5,t2,5,2,5,1,1,1,263
2020-03-13,3,2,1,2,3,0,0,2,2,1,2,2,3,1,3,3,1,2,3,4,1,2,3,4,4,3,66,Female,mid,liberal,Liberal,3,3,4,7,7,5,4,4,7,7,4,3,3,5,4,4,2,4,3,t2,3,2,4,3,1,1,136
2020-03-13,3,5,2,3,4,0,3,4,3,3,5,5,5,3,4,3,4,4,3,4,1,4,4,5,5,5,57,Female,mid,conservative,Slightly conservative,3,2,5,7,7,5,5,7,7,7,7,4,5,7,4,5,3,5,5,t2,2,4,2,3,1,1,42
2020-03-13,5,4,1,3,2,0,5,5,3,2,2,5,5,3,4,0,3,4,4,3,2,3,1,4,4,4,24,Male,high,conservative,Conservative,3,3,4,5,5,4,5,2,7,5,4,2,4,3,3,1,3,4,1,t2,4,1,4,1,1,1,251
2020-03-13,4,3,3,1,3,0,4,2,2,2,2,4,3,1,4,3,3,3,2,3,2,3,2,4,5,5,55,Male,mid,liberal,Slightly liberal,3,2,3,5,7,4,3,4,7,7,5,3,4,4,4,4,2,3,4,t2,4,2,3,1,1,1,177
2020-03-13,4,4,3,3,4,0,4,3,3,3,4,4,3,3,4,5,3,3,2,3,2,3,4,4,5,5,58,Female,mid,conservative,Conservative,4,3,4,5,7,7,7,5,7,5,5,5,7,5,3,1,2,5,5,t2,2,4,2,1,1,1,130
2020-03-13,2,4,3,3,3,4,1,4,2,4,4,5,2,3,4,4,3,4,2,2,4,3,3,3,5,3,25,Male,high,conservative,Conservative,3,5,5,5,4,7,2,5,7,3,5,4,4,4,5,1,5,3,5,t2,2,4,2,1,1,1,158
2020-03-13,4,3,1,1,0,0,4,3,3,0,0,5,4,1,5,1,4,4,1,4,1,4,3,5,5,5,41,Male,high,liberal,Liberal,2,2,2,7,7,3,7,1,7,4,5,4,4,1,3,1,5,7,2,t2,4,4,2,1,1,1,301
2020-03-13,3,4,0,2,1,0,5,1,0,2,0,5,5,1,4,0,4,4,4,4,1,4,3,5,5,5,41,Male,mid,conservative,Conservative,2,4,5,5,7,1,5,1,7,7,5,4,4,1,2,1,7,7,1,t2,2,3,1,1,1,1,185
2020-03-13,4,4,1,2,4,0,3,5,2,1,3,4,2,1,4,1,4,2,3,4,2,4,4,5,4,4,37,Female,mid,conservative,Conservative,2,2,4,7,7,4,4,4,7,7,5,4,4,5,7,3,3,4,4,t2,2,4,2,1,1,1,111
2020-03-13,4,2,2,2,3,0,3,2,3,2,3,5,3,3,2,4,1,1,2,1,1,2,1,4,5,4,38,Female,mid,conservative,Slightly conservative,3,3,4,7,4,4,7,7,7,7,5,4,5,7,7,4,3,4,5,t2,2,4,2,1,1,1,133
2020-03-13,2,2,1,2,2,0,3,2,4,1,2,3,5,3,3,0,3,4,1,3,2,3,3,4,4,4,30,Male,high,conservative,Slightly conservative,4,2,2,3,4,4,3,4,7,5,5,5,5,3,3,2,4,4,5,t2,2,3,2,1,1,1,16
2020-03-13,3,5,3,4,5,1,5,4,3,5,5,5,5,4,5,5,2,3,1,4,3,4,5,5,5,5,38,Male,high,conservative,Extremely conservative,4,4,5,5,7,7,7,7,7,7,7,5,7,7,4,1,5,5,7,t2,2,4,2,1,1,1,118
2020-03-13,4,5,0,0,0,0,4,5,1,0,0,5,5,1,0,0,5,5,4,1,1,2,3,3,3,4,43,Male,high,liberal,Slightly liberal,2,1,1,7,7,4,3,1,5,5,4,2,2,1,4,7,2,2,2,t2,3,2,3,1,1,1,88
2020-03-13,5,4,1,1,1,0,5,5,5,2,2,5,4,3,5,0,2,3,2,4,1,3,2,5,4,5,33,Male,mid,liberal,Slightly liberal,5,2,4,7,7,4,4,3,7,7,4,2,2,4,2,2,1,3,2,t2,2,4,1,1,1,1,112
2020-03-13,5,5,5,5,5,0,4,5,5,5,3,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,61,Female,mid,liberal,Extremely liberal,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,t2,3,4,2,1,1,1,220
2020-03-13,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,54,Female,mid,conservative,Slightly conservative,5,5,5,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,t2,5,5,5,1,1,1,194
2020-03-13,3,3,3,5,5,0,4,5,5,4,2,5,5,4,4,5,2,4,2,5,5,3,4,5,5,5,38,Female,high,conservative,Conservative,4,5,5,7,7,4,7,7,7,5,7,5,4,5,7,7,4,7,7,t2,3,2,4,1,1,1,66
2020-03-13,3,3,0,1,2,0,3,2,1,1,3,5,1,3,4,0,2,2,2,4,1,0,4,4,4,4,55,Female,high,conservative,Extremely conservative,4,2,4,4,7,5,7,4,7,4,7,4,4,4,1,1,1,5,4,t2,5,5,2,1,1,1,227
2020-03-13,4,5,1,2,2,0,5,5,2,1,2,5,5,2,3,0,3,3,2,5,2,5,5,5,5,5,38,Male,high,liberal,Liberal,3,2,3,7,7,4,4,4,7,7,7,3,1,3,3,7,3,4,1,t2,2,3,4,1,1,1,212
2020-03-13,2,1,0,1,2,0,3,3,1,3,3,4,4,1,4,0,2,2,2,2,1,2,4,4,5,4,45,Male,high,liberal,Liberal,2,2,3,3,3,5,3,4,5,3,2,1,3,3,2,1,2,4,1,t2,4,1,4,1,1,1,264
2020-03-13,3,4,0,1,0,0,4,4,0,1,0,4,4,0,2,0,1,4,3,2,3,1,3,4,3,4,56,Female,high,liberal,Liberal,1,3,1,7,7,1,4,1,7,7,7,1,2,1,3,2,2,3,1,t2,4,2,2,1,1,1,265
2020-03-14,3,4,2,3,3,0,5,4,3,3,3,5,5,4,4,2,2,3,2,4,3,4,5,5,5,5,28,Male,mid,conservative,Conservative,5,3,4,5,7,5,4,5,7,7,7,5,5,4,2,3,3,4,4,t2,2,3,2,1,1,1,248
2020-03-15,5,4,3,3,2,0,5,4,4,1,1,5,4,2,3,5,5,4,4,5,1,5,3,5,5,5,43,Male,high,conservative,Conservative,4,4,3,7,7,2,5,3,7,7,7,4,7,7,7,2,5,5,7,t2,4,4,3,1,1,1,322
